% lines 11-1633 are apache, lines 1634-4003 are Java, lines 4003-5913 are JFace. (ver libro1.xlsx)
% 2 clases
% non-directive and semi-directive instances were taken as directive class

@RELATION "3_Apache_Java_JFace.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"<p>\n This constructor creates a closure that performs no action when\n the predicate is false.\n \n",non-directive
"@param predicate  predicate to switch on, not null\n ",non-directive
"@param trueClosure  closure used if true, not null\n ",non-directive
"@since Commons Collections 3.2\n",non-directive
" Factory to create the identity predicate.\n\n ",non-directive
"@param object  the object to compare to\n ",non-directive
"@return the predicate\n ",non-directive
" Gets the value.\n\n ",non-directive
"@return the value\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n\n ",directive
"@param object  the object to compare to\n",non-directive
" Transforms the input to result by doing nothing.\n\n ",non-directive
"@param input  the input object to transform\n ",non-directive
"@return the transformed result which is the input\n",non-directive
" Factory method that performs validation.\n ",non-directive
"<p>\n A null closure or zero count returns the <code>NOPClosure</code>.\n ",non-directive
"A count of one returns the specified closure.\n \n",non-directive
"@param count  the number of times to execute the closure\n ",non-directive
"@param closure  the closure to execute, not null\n ",non-directive
"@return the <code>for</code> closure\n",non-directive
" Gets the closure.\n \n",non-directive
"@return the closure\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n \n",directive
"@param count  the number of times to execute the closure\n ",non-directive
"@param closure  the closure to execute, not null\n",non-directive
" Factory returning the singleton instance.\n\n ",non-directive
"@return the singleton instance\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Factory to create the predicate.\n ",non-directive
"<p>\n If the collection is size zero, the predicate always returns true.\n ",non-directive
"If the collection is size one, then that predicate is returned.\n\n ",non-directive
"@param predicates  the predicates to check, cloned, not null\n ",non-directive
"@return the <code>all</code> predicate\n ",non-directive
" Evaluates the predicate returning true if all predicates return true.\n \n",non-directive
"@param object  the input object\n ",non-directive
"@return true if all decorated predicates return true\n",non-directive
" Gets the predicates, do not modify the array.\n \n",non-directive
"@return the predicates\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n\n ",directive
"@param predicates  the predicates to check, not cloned, not null\n",non-directive
" Transforms the input to result by calling a predicate.\n \n",non-directive
"@param input  the input object to transform\n ",non-directive
"@return the transformed result\n",non-directive
" Gets the predicate.\n \n",non-directive
"@return the predicate\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n \n",directive
"@param predicate  the predicate to call, not null\n",non-directive
" Factory returning the singleton instance.\n \n",non-directive
"@return the singleton instance\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Transforms the input to result by cloning it.\n \n",non-directive
"@param input  the input object to transform\n ",non-directive
"@return the transformed result\n",non-directive
" Get a typed null instance.\n ",non-directive
"@param <I>\n ",non-directive
"@param <O>\n ",non-directive
"@return Transformer<I, O> that always returns null.\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n \n",directive
"@param constantToReturn  the constant to return each time\n",non-directive
" Gets the transformers, do not modify the array.\n \n",directive
"@return the transformers\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Gets the default transformer.\n \n",non-directive
"@return the default transformer\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Get a typed instance.\n\n ",non-directive
"@return the singleton instance\n ",non-directive
"@since Commons Collections 3.1\n ",non-directive
"@deprecated use {@link #falsePredicate()} instead.\n",directive
" Get a typed instance.\n\n ",non-directive
"@return the singleton instance\n ",non-directive
"@since Commons Collections 5\n",non-directive
" Evaluates the predicate returning false always.\n\n ",non-directive
"@param object  the input object\n ",non-directive
"@return false always\n",non-directive
" Get a typed no-arg instance.\n ",non-directive
"@param <T>\n ",non-directive
"@return Transformer<Class<? extends T>, T>\n",non-directive
" Transforms the input Class object to a result by instantiation.\n\n ",non-directive
"@param input  the input object to transform\n ",non-directive
"@return the transformed result\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n\n ",directive
"@param paramTypes  the constructor parameter types, not cloned\n ",directive
"@param args  the constructor arguments, not cloned\n",directive
" Evaluates the predicate returning true if the object does not equal null.\n\n ",non-directive
"@param object  the object to evaluate\n ",non-directive
"@return true if not null\n",non-directive
" Factory to create the not predicate.\n \n",non-directive
"@param predicate  the predicate to decorate, not null\n ",non-directive
"@return the predicate\n ",non-directive
" Evaluates the predicate returning the opposite to the stored predicate.\n \n",non-directive
"@param object  the input object\n ",non-directive
"@return true if predicate returns false\n",non-directive
" Constructor that performs no validation.\n ",directive
"Use <code>getInstance</code> if you want that.\n \n",directive
"@param predicate  the predicate to call after the null check\n",non-directive
" Gets the predicate in use.\n \n",non-directive
"@return the predicate\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Gets the closure.\n \n",non-directive
"@return the closure\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Is the loop a do-while loop.\n \n",non-directive
"@return true is do-while, false if while\n ",non-directive
"@since Commons Collections 3.1\n",non-directive
" Create a new Transformer that calls each transformer in turn, passing the \n result into the next transformer. ",non-directive
"The ordering is that of the iterator()\n method on the collection.\n \n",directive
"@param transformers  a collection of transformers to chain\n ",non-directive
"@return the <code>chained</code> transformer\n ",non-directive
" Factory method that performs validation.\n \n",non-directive
"@param transformer1  the first transformer, not null\n ",non-directive
"@param transformer2  the second transformer, not null\n ",non-directive
