% 1. Title: arff file created from Comments_WebOutput-Corrected-Java_(only comments and class).csv
% 2 clases
% null-directive and semi-directive instances were taken as directive class

@RELATION "1.1_Java_2Classes.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"-- <code>dstBegin+(srcEnd-srcBegin)</code> is larger than\n                <code>dst.length</code>\n",non-directive
" Tests if two string regions are equal.\n ",non-directive
"<p>\n A substring of this <tt>String</tt> object is compared to a substring\n of the argument <tt>other</tt>. ",non-directive
"The result is <tt>true</tt> if these\n substrings represent character sequences that are the same, ignoring\n case if and only if <tt>ignoreCase</tt> is true. ",non-directive
"The substring of\n this <tt>String</tt> object to be compared begins at index\n <tt>toffset</tt> and has length <tt>len</tt>. ",non-directive
"The substring of\n <tt>other</tt> to be compared begins at index <tt>ooffset</tt> and\n has length <tt>len</tt>. ",non-directive
"The result is <tt>false</tt> if and only if\n at least one of the following is true:\n ",non-directive
"-- <tt>toffset</tt> is negative.\n ",non-directive
"-- <tt>ooffset</tt> is negative.\n ",non-directive
"-- <tt>toffset+len</tt> is greater than the length of this\n <tt>String</tt> object.\n ",non-directive
"-- <tt>ooffset+len</tt> is greater than the length of the other\n argument.\n ",non-directive
"-- <tt>ignoreCase</tt> is <tt>false</tt> and there is some nonnegative\n integer <i>k</i> less than <tt>len</tt> such that:\n <blockquote><pre>\n this.charAt(toffset+k) != other.charAt(ooffset+k)\n </pre></blockquote>\n ",non-directive
"-- <tt>ignoreCase</tt> is <tt>true</tt> and there is some nonnegative\n integer <i>k</i> less than <tt>len</tt> such that:\n <blockquote><pre>\n Character.toLowerCase(this.charAt(toffset+k)) !=\n               Character.toLowerCase(other.charAt(ooffset+k))\n </pre></blockquote>\n and:\n <blockquote><pre>\n Character.toUpperCase(this.charAt(toffset+k)) !=\n         Character.toUpperCase(other.charAt(ooffset+k))\n </pre></blockquote>\n \n\n ",non-directive
"@param   ignoreCase   if <code>true</code>, ignore case when comparing\n                       characters.\n ",non-directive
"@param   toffset      the starting offset of the subregion in this\n                       string.\n ",non-directive
"@param   other        the string argument.\n ",non-directive
"@param   ooffset      the starting offset of the subregion in the string\n                       argument.\n ",non-directive
"@param   len          the number of characters to compare.\n ",non-directive
"@return  <code>true</code> if the specified subregion of this string\n          matches the specified subregion of the string argument;\n          <code>false</code> otherwise. ",non-directive
"Whether the matching is exact\n          or case insensitive depends on the <code>ignoreCase</code>\n          argument.\n",non-directive
" Returns the index within this string of the first occurrence of the\n specified character, starting the search at the specified index.\n ",non-directive
"<p>\n If a character with value <code>ch</code> occurs in the\n character sequence represented by this <code>String</code>\n object at an index no smaller than <code>fromIndex</code>, then\n the index of the first such occurrence is returned. ",non-directive
"For values\n of <code>ch</code> in the range from 0 to 0xFFFF (inclusive),\n this is the smallest value <i>k</i> such that:\n <blockquote><pre>\n (this.charAt(<i>k</i>) == ch) && (<i>k</i> &gt;= fromIndex)\n </pre></blockquote>\n is true. ",non-directive
"For other values of <code>ch</code>, it is the\n smallest value <i>k</i> such that:\n <blockquote><pre>\n (this.codePointAt(<i>k</i>) == ch) && (<i>k</i> &gt;= fromIndex)\n </pre></blockquote>\n is true. ",non-directive
"In either case, if no such character occurs in this\n string at or after position <code>fromIndex</code>, then\n <code>-1</code> is returned.\n\n ",non-directive
"<p>\n There is no restriction on the value of <code>fromIndex</code>. ",non-directive
"If it\n is negative, it has the same effect as if it were zero: this entire\n string may be searched. ",non-directive
"If it is greater than the length of this\n string, it has the same effect as if it were equal to the length of\n this string: <code>-1</code> is returned.\n\n ",non-directive
"<p>All indices are specified in <code>char</code> values\n (Unicode code units).\n\n ",non-directive
"@param   ch          a character (Unicode code point).\n ",non-directive
"@param   fromIndex   the index to start the search from.\n ",non-directive
"@return  the index of the first occurrence of the character in the\n          character sequence represented by this object that is greater\n          than or equal to <code>fromIndex</code>, or <code>-1</code>\n          if the character does not occur.\n",non-directive
" Replaces the first substring of this string that matches the given <a\n href=\"../util/regex/Pattern.html#sum\">regular expression</a> with the\n given replacement.\n\n ",non-directive
"<p> An invocation of this method of the form\n <i>str</i><tt>.replaceFirst(</tt><i>regex</i><tt>,</tt> <i>repl</i><tt>)</tt>\n yields exactly the same result as the expression\n\n <blockquote><tt>\n {@link java.util.regex.Pattern}.{@link java.util.regex.Pattern#compile\n compile}(</tt><i>regex</i><tt>).{@link\n java.util.regex.Pattern#matcher(java.lang.CharSequence)\n matcher}(</tt><i>str</i><tt>).{@link java.util.regex.Matcher#replaceFirst\n replaceFirst}(</tt><i>repl</i><tt>)</tt></blockquote>\n\n<p>\n Note that backslashes (<tt>\</tt>) and dollar signs (<tt>$</tt>) in the\n replacement string may cause the results to be different than if it were\n being treated as a literal replacement string; see\n {@link java.util.regex.Matcher#replaceFirst}.\n ",directive
"Use {@link java.util.regex.Matcher#quoteReplacement} to suppress the special\n meaning of these characters, if desired.\n\n ",directive
"@param   regex\n          the regular expression to which this string is to be matched\n ",non-directive
"@param   replacement\n          the string to be substituted for the first match\n\n ",non-directive
"@return  The resulting <tt>String</tt>\n\n ",non-directive
"@see java.util.regex.Pattern\n\n ",non-directive
"@since 1.4\n @spec JSR-51\n",non-directive
" Returns the smaller of two <code>int</code> values. ",non-directive
"That is,\n the result the argument closer to the value of\n <code>Integer.MIN_VALUE</code>.  ",non-directive
"If the arguments have the same\n value, the result is that same value.\n\n ",non-directive
"@param   a   an argument.\n ",non-directive
"@param   b   another argument.\n ",non-directive
"@return  the smaller of <code>a</code> and <code>b</code>.\n ",non-directive
"@see     java.lang.Long#MIN_VALUE\n",non-directive
" Returns the floating-point value adjacent to {@code d} in\n the direction of positive infinity.  ",non-directive
"This method is\n semantically equivalent to {@code nextAfter(d,\n Double.POSITIVE_INFINITY)}; however, a {@code nextUp}\n implementation may run faster than its equivalent\n {@code nextAfter} call.\n\n ",directive
"<p>Special Cases:\n \n ",non-directive
"--  If the argument is NaN, the result is NaN.\n\n ",non-directive
"--  If the argument is positive infinity, the result is\n positive infinity.\n\n ",non-directive
"--  If the argument is zero, the result is\n {@link Double#MIN_VALUE}\n\n \n\n ",non-directive
"@param d starting floating-point value\n ",non-directive
"@return The adjacent floating-point value closer to positive\n infinity.\n ",non-directive
"@since 1.6\n",non-directive
" Compares this object to the specified object.  ",non-directive
"The result is\n <code>true</code> if and only if the argument is not\n <code>null</code> and is a <code>Short</code> object that\n contains the same <code>short</code> value as this object.\n\n ",non-directive
