@relation 'textMining01.csv_balanced(randomized)'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'@param hSpan number of columns spanned by the control\n ',non-directive
' Return the <code>Image</code> to be used when displaying an error.\n \n @return image the error image\n',directive
'  Looks up the given key in the given map, converting the result into\n  a float, using the default value if the the conversion fails.\n\n  @param map  the map whose value to look up\n  @param key  the key of the value to look up in that map\n  @param defaultValue  what to return if the value is null or if the\n     conversion fails\n  @return  the value in the map as a number, or defaultValue if the\n    original value is null, the map is null or the number conversion\n    fails\n',non-directive
' Returns this field editor\'s label text.\n\n ',non-directive
' Gets the current value, which is the value associated with the last key\n returned by <code>next()</code>.\n\n ',non-directive
' Sets the context information popup\'s background color.\n\n ',non-directive
'@param newErrorMessage\n            the errorMessage to display or <code>null</code>\n',directive
'Does nothing if that page is already current.\n \n',directive
?,non-directive
'The context is responsible for displaying a progress indicator and Cancel\n button to the end user while the operation is in progress; the context\n supplies a progress monitor to be used from code running inside the operation.\n ',directive
' Updates the title bar (title, description, and image) to \n reflect the state of the currently active page in this container.\n <p>\n This method is called by the container itself\n when its wizard page changes and may be called\n by the page at other times to force a title bar \n update.\n </p>\n',directive
?,non-directive
'@param toggleMessage\n            the message for the toggle control, or <code>null</code> for\n            the default message\n ',directive
'@since 2.0\n',non-directive
'\n<p>Provides support for bindings between commands and various user input events\n(e.g., keyboard shortcuts).</p>\n\n<h2>Package Specification</h2>\n<p>\nThis package provides the common classes and abstract classes required to\nprovide binding support.\n',directive
'However, clients are also free to implement this \n interface if <code>WizardPage</code> does not suit their needs.\n ',directive
?,non-directive
'<li>Typed - ensures that only elements that are of a specific type can be added\n',directive
' Sets the width and height hints. The width and height hints override\n the control\'s preferred size. If either hint is set to SWT.DEFAULT,\n the control\'s preferred size is used.\n \n @param hint size (pixels) to be used instead of the control\'s preferred size. If\n the x or y values are set to SWT.DEFAULT, the control\'s computeSize() method will\n be used to obtain that dimension of the preferred size.\n @return this\n',directive
'For example, never call {',directive
'If necessary, the resource will be deallocated \n automatically when the resource manager is disposed.</p>\n \n <p>The resources returned from this method are reference counted and may be shared \n internally with other resource managers. ',directive
'@return IDialogSettings (the section), or <code>null</code> if none\n',directive
'<h2>\nPackage Specification</h2>\n<tt>IPresentationReconciler</tt> defines the concept of a presentation\nreconciler. ',non-directive
' Creates a new RowDataFactory that creates copies of the given RowData by\n default.\n \n @param data\n            RowData to copy\n @return a new RowDataFactory that creates copies of the argument by\n         default\n',non-directive
' When the message is normal a CLabel is used but an errors replaces the\n message area with a non editable text that can take focus for use by screen\n readers.\n \n',directive
'<li>adapt the revision information to (quick) diff scripts</li>\n</ul>\n',directive
'<li>pack(true)</li>\n ',non-directive
'@param element must be an instance of <code>IPreferenceNode</code>.\n ',directive
' The <code>WizardPage</code> implementation of this method declared on\n <code>DialogPage</code> returns the shell of the container.\n The advantage of this implementation is that the shell is accessable\n once the container is created even though this page\'s control may not \n yet be created.\n',directive
'@deprecated use\n             org.eclipse.swt.widgets.Display.getSystemImage(SWT.ICON_INFORMATION)\n',directive
' Load the FontRegistry using the ClassLoader from the PlatformUI\n plug-in\n <p>\n This method should only be called from the UI thread. ',directive
'<li>Synchronized - synchronizes method access for multi-threaded environments\n',directive
'Each\n page is represented by a node in the tree shown on the left hand side of the\n dialog; when a node is selected, the corresponding page is shown on the right\n hand side.\n',non-directive
'<li>Enhanced Blob/Clob functionality -- Support provided to create and free a Blob/Clob instance\n as well as additional methods added to improve accessiblity\n ',directive
'@author <a href=\"mailto:bloritsch@apache.org\">Berin Loritsch</a>\n ',non-directive
'<li><a href=\"../../../../technotes/guides/jar/jar.html\">\n      Manifest and Signature Specification</a> - The manifest format specification.\n',non-directive
' The Back button has been pressed.\n',non-directive
'Writes and reads of\n  {@code volatile} fields have similar memory consistency effects\n  as entering and exiting monitors, but do <em>not</em> entail\n  mutual exclusion locking.\n\n  ',directive
' Sets the title bar color for this wizard.\n \n',non-directive
'@see #create\n ',non-directive
'Font will also be applied to\n            its children. ',non-directive
'<LI><code>Time</code> class -- mapping for SQL <code>TIME</code> \n\t ',non-directive
' Called just after the operation is run. ',directive
' Persist the last location of the dialog.\n @since 3.2\n',non-directive
'Returns the default-default value (<code>0.0</code>) if there\n is no default preference with the given name, or if the default \n value cannot be treated as a double.\n\n ',directive
'Convenience method\n equivalent to\n \n <pre>\n JFaceResources.getFontRegistry().getDescriptor(JFaceResources.TEXT_FONT)\n </pre>\n \n ',directive
'@param defaultValue  what to return if the value is null\n  ',non-directive
?,non-directive
?,non-directive
?,non-directive
'@link java.util.Collection Collection} interface.\n',non-directive
' Display the given error message. The currently displayed message is saved\n and will be redisplayed when the error message is set to\n <code>null</code>.\n \n @param newErrorMessage\n            the newErrorMessage to display or <code>null</code>\n',directive
'@link SortedMap} as an {',non-directive
' Saves the current enable/disable state of the given control and its\n descendents in the returned object except for the given list of exception\n cases; the controls that are saved are also disabled.\n \n',directive
