text,comment__class
"This value must\n be set before the decorations are added in order to ensure proper\n alignment.\n ",directive
"</p>\n \n ",non-directive
"@param useMaximumWidth\n            <code>true</code> if the maximum decoration width should be\n            used as the size for all decorations, <code>false</code> if\n            only the decoration size should be used.\n \n",non-directive
"@see FieldDecorationRegistry#getMaximumDecorationWidth()\n",non-directive
" Construct a decorated field which is parented by the specified composite\n and has the given style bits. ",non-directive
"Use the controlCreator to create the\n specific kind of control that is decorated inside the field.\n \n",non-directive
"@param parent\n            the parent of the decorated field.\n ",non-directive
"@param style\n            the desired style bits for the field.\n ",directive
"@param controlCreator\n            the IControlCreator used to specify the specific kind of\n            control that is to be decorated.\n \n",non-directive
"@see IControlCreator\n",non-directive
" Construct an AutoComplete field on the specified control, whose\n completions are characterized by the specified array of Strings.\n \n",non-directive
"@param control\n            the control for which autocomplete is desired. ",non-directive
"May not be\n            <code>null</code>.\n ",null-directive
"@param controlContentAdapter\n            the <code>IControlContentAdapter</code> used to obtain and\n            update the control's contents. ",non-directive
"May not be <code>null</code>.\n ",null-directive
"@param proposals\n            the array of Strings representing valid content proposals for\n            the field.\n",non-directive
" Set the contents of the specified control to the specified text. ",non-directive
"Must not\n be <code>null</code>.\n \n",null-directive
"@param control\n            the control whose contents are to be set (replaced).\n ",non-directive
"@param contents\n            the String specifying the new control content.\n ",non-directive
"@param cursorPosition\n            the zero-based index representing the desired cursor position\n            in the control's contents after the contents are set.\n",directive
" Get the text contents of the control.\n \n",non-directive
"@param control\n            the control whose contents are to be retrieved.\n ",non-directive
"@return the String contents of the control.\n",non-directive
" Registers a field decoration using the specified id. ",non-directive
"The lifecyle of the\n supplied image should be managed by the client. ",directive
"That is, it will never be\n disposed by this registry and the decoration should be removed from the\n registry if the image is ever disposed elsewhere.\n \n",directive
"@param id\n            the String id used to identify and access the decoration.\n ",non-directive
"@param description\n            the String description to be used in the decoration, or\n            <code>null</code> if the decoration has no description.\n ",null-directive
"@param image\n            the image to be used in the decoration\n",non-directive
" Set the label provider that is used to show proposals. ",non-directive
"The lifecycle of\n the specified label provider is not managed by this adapter. ",non-directive
"Clients must\n dispose the label provider when it is no longer needed.\n \n",directive
"@param labelProvider\n            the (@link ILabelProvider} used to show proposals.\n",non-directive
" Set the integer style that indicates how an accepted proposal affects the\n control's content.\n \n",non-directive
"@param acceptance\n            a constant indicating how an accepted proposal should affect\n            the control's content. ",non-directive
"Should be one of\n            <code>PROPOSAL_INSERT</code>, <code>PROPOSAL_REPLACE</code>,\n            or <code>PROPOSAL_IGNORE</code>\n",non-directive
" Add the specified listener to the list of content proposal listeners that\n are notified when content proposals are chosen.\n ",non-directive
"</p>\n \n ",non-directive
"@param listener\n            the IContentProposalListener to be added as a listener. ",non-directive
"Must\n            not be <code>null</code>. ",null-directive
"If an attempt is made to register\n            an instance which is already registered with this instance,\n            this method has no effect.\n \n",directive
"@see org.eclipse.jface.fieldassist.IContentProposalListener\n",non-directive
" Remove the specified listener from the list of content proposal listeners\n that are notified when a content proposal popup is opened or closed.\n ",non-directive
"</p>\n \n ",non-directive
"@param listener\n            the IContentProposalListener2 to be removed as a listener.\n            ",non-directive
"Must not be <code>null</code>. ",null-directive
"If the listener has not\n            already been registered, this method has no effect.\n \n",directive
"@since 3.3\n ",non-directive
"@see org.eclipse.jface.fieldassist.IContentProposalListener2\n",non-directive
" Open the proposal popup and display the proposals provided by the\n proposal provider. ",non-directive
"This method returns immediately. ",non-directive
"That is, it does not\n wait for a proposal to be selected. ",non-directive
"This method is used by subclasses to\n explicitly invoke the opening of the popup. ",semi-directive
"If there are no proposals to\n show, the popup will not open and a beep will be sounded.\n",non-directive
" Returns whether the content proposal popup has the focus. ",non-directive
"This includes\n both the primary popup and any secondary info popup that may have focus.\n \n",directive
"@return <code>true</code> if the proposal popup or its secondary info\n         popup has the focus\n ",non-directive
"@since 3.4\n",non-directive
" Return an array of Objects representing the valid content proposals for a\n field.\n \n",non-directive
"@param contents\n            the current contents of the text field\n ",non-directive
"@param position\n            the current position of the cursor in the contents\n \n ",non-directive
"@return the array of {@link IContentProposal} that represent valid\n         proposals for the field.\n",non-directive
